identity/LineItemId,identity/TimeInterval,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,bill/BillingEntity,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,pricing/unit,pricing/publicOnDemandRate,pricing/publicOnDemandCost,product/ProductName,product/instanceType,product/vcpu,product/memory,product/operatingSystem,product/region,product/servicecode,resourceMetrics/cpuUtilizationPct,resourceMetrics/memoryUtilizationPct,resourceMetrics/diskUtilizationPct,resourceMetrics/idleHours,resourceMetrics/lastActivityAt,resourceTags/user:Team,resourceTags/user:Environment,resourceTags/user:CostCenter,reservation/ReservationARN,reservation/EffectiveCost,reservation/RecurringFeeForUsage,reservation/AmortizedUpfrontCostForUsage,reservation/UnusedQuantity,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedRecurringFee,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/TotalCommitmentToDate,savingsPlan/RecurringCommitmentForBillingPeriod
cc8285bf3e724ca49f9d2c6c0513cdae,2026-03-17T16:00:00Z/2026-03-17T17:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-17T16:00:00Z,2026-03-17T17:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.204269,0.207058,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,40.91,42.75,35.25,62,2026-03-13T10:39:00Z,backend,prod,CC400,,,,,,,,,,,,,
6e99109edfd94c1aae90817cc528e910,2026-03-17T21:00:00Z/2026-03-17T22:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-17T21:00:00Z,2026-03-17T22:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.205921,0.197898,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,27.85,42.43,38.1,53,2026-03-14T05:50:22Z,backend,prod,CC400,,,,,,,,,,,,,
05e8438e737f40be9bfb3c025a191ca5,2026-03-18T02:00:00Z/2026-03-18T03:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-18T02:00:00Z,2026-03-18T03:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.199979,0.209618,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,37.8,43.86,33.51,53,2026-03-15T21:24:25Z,backend,prod,CC400,,,,,,,,,,,,,
fb0c41b153b146b793b8d259057fbcee,2026-03-18T07:00:00Z/2026-03-18T08:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-18T07:00:00Z,2026-03-18T08:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.201569,0.206157,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,22.95,48.74,39.15,35,2026-03-13T18:33:31Z,backend,prod,CC400,,,,,,,,,,,,,
056b5fbe24484f32ad532b19d10d25db,2026-03-18T12:00:00Z/2026-03-18T13:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-18T12:00:00Z,2026-03-18T13:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.203892,0.197822,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,27.5,45.45,28.88,19,2026-03-16T15:13:48Z,backend,prod,CC400,,,,,,,,,,,,,
d52f41c26cb84f28b1ad2157edfa5819,2026-03-18T17:00:00Z/2026-03-18T18:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-18T17:00:00Z,2026-03-18T18:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.209787,0.193271,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,27.62,50.72,18.24,45,2026-03-14T21:37:49Z,backend,prod,CC400,,,,,,,,,,,,,
a5927ea4651741f399bf86d637a5d624,2026-03-18T22:00:00Z/2026-03-18T23:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-18T22:00:00Z,2026-03-18T23:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.202443,0.192126,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,35.28,49.72,26.12,40,2026-03-15T08:46:37Z,backend,prod,CC400,,,,,,,,,,,,,
6551e66500de42f69b5ae903ab41ef63,2026-03-19T03:00:00Z/2026-03-19T04:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-19T03:00:00Z,2026-03-19T04:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.210214,0.196541,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,26.2,39.31,40.31,49,2026-03-14T22:11:55Z,backend,prod,CC400,,,,,,,,,,,,,
708a884d95a3443e955b143877dfd3f8,2026-03-19T08:00:00Z/2026-03-19T09:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-19T08:00:00Z,2026-03-19T09:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.192044,0.192732,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,25.77,31.19,35.21,50,2026-03-18T00:15:04Z,backend,prod,CC400,,,,,,,,,,,,,
20d6974b1f1a4cc0bedb462229db93d0,2026-03-19T13:00:00Z/2026-03-19T14:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-19T13:00:00Z,2026-03-19T14:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.20786,0.193292,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,29.08,30.72,18.07,36,2026-03-16T21:47:02Z,backend,prod,CC400,,,,,,,,,,,,,
ec4e67b4cefe42058f61b0b8fd30abab,2026-03-19T18:00:00Z/2026-03-19T19:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-19T18:00:00Z,2026-03-19T19:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.204846,0.194236,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,25.2,31.71,30.53,67,2026-03-15T13:18:52Z,backend,prod,CC400,,,,,,,,,,,,,
6a4049f26a784d11aa226f79f4d5f0d1,2026-03-19T23:00:00Z/2026-03-20T00:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-19T23:00:00Z,2026-03-20T00:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.209432,0.205647,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,33.21,51.39,24.07,47,2026-03-18T19:12:19Z,backend,prod,CC400,,,,,,,,,,,,,
4069239507e94d50a517475164b00a4d,2026-03-20T04:00:00Z/2026-03-20T05:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-20T04:00:00Z,2026-03-20T05:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.193797,0.199075,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,27.5,46.19,40.34,30,2026-03-18T18:14:17Z,backend,prod,CC400,,,,,,,,,,,,,
e9f89c899ab84a0d96b62d511df1761f,2026-03-20T09:00:00Z/2026-03-20T10:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-20T09:00:00Z,2026-03-20T10:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.20729,0.209241,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,33.06,35.06,38.21,16,2026-03-18T08:52:12Z,backend,prod,CC400,,,,,,,,,,,,,
41670b9bcda4478c999cf1e487446207,2026-03-20T14:00:00Z/2026-03-20T15:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-20T14:00:00Z,2026-03-20T15:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.196647,0.197864,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,38.21,47.88,23.24,31,2026-03-17T23:24:21Z,backend,prod,CC400,,,,,,,,,,,,,
dc1fb5a98f3f4354b17d4372335675c8,2026-03-20T19:00:00Z/2026-03-20T20:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-20T19:00:00Z,2026-03-20T20:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.199895,0.201634,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,32.47,37.43,22.0,40,2026-03-18T07:33:46Z,backend,prod,CC400,,,,,,,,,,,,,
a45a3776fc9e4ca6be2b27d6dc5d4f21,2026-03-21T00:00:00Z/2026-03-21T01:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-21T00:00:00Z,2026-03-21T01:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.210728,0.192513,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,32.24,36.45,27.05,22,2026-03-17T19:17:15Z,backend,prod,CC400,,,,,,,,,,,,,
7ff23e72e3fb496d834a10c4c3e4d69a,2026-03-21T05:00:00Z/2026-03-21T06:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-21T05:00:00Z,2026-03-21T06:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.203685,0.192439,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,36.56,51.95,31.17,24,2026-03-18T03:23:19Z,backend,prod,CC400,,,,,,,,,,,,,
97ec4566acc54afdabd545b7f271a1fc,2026-03-21T10:00:00Z/2026-03-21T11:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-21T10:00:00Z,2026-03-21T11:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.196097,0.195516,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,30.21,34.22,34.56,52,2026-03-18T14:45:07Z,backend,prod,CC400,,,,,,,,,,,,,
566b449990dc449aa56fac1f9c50c645,2026-03-21T15:00:00Z/2026-03-21T16:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-21T15:00:00Z,2026-03-21T16:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.198436,0.210045,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,26.94,45.65,32.14,26,2026-03-19T03:27:00Z,backend,prod,CC400,,,,,,,,,,,,,
738b2ecfe89a432b98ae77af6d0a5df7,2026-03-21T20:00:00Z/2026-03-21T21:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-21T20:00:00Z,2026-03-21T21:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.19744,0.207868,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,30.61,44.29,38.28,28,2026-03-17T20:42:36Z,backend,prod,CC400,,,,,,,,,,,,,
1e2a58ff352f4e908686aa04f8d9cbae,2026-03-22T01:00:00Z/2026-03-22T02:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-22T01:00:00Z,2026-03-22T02:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.208397,0.20983,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,24.46,49.43,34.48,43,2026-03-20T14:03:13Z,backend,prod,CC400,,,,,,,,,,,,,
26e5dba9a5984db6a93cbf91517761be,2026-03-22T06:00:00Z/2026-03-22T07:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-22T06:00:00Z,2026-03-22T07:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.201076,0.206808,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,32.78,37.38,29.92,55,2026-03-20T18:26:51Z,backend,prod,CC400,,,,,,,,,,,,,
0e9a20fd216a426ea6e273039fc72592,2026-03-22T11:00:00Z/2026-03-22T12:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-22T11:00:00Z,2026-03-22T12:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.191998,0.19689,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,40.54,46.27,34.35,45,2026-03-18T00:10:02Z,backend,prod,CC400,,,,,,,,,,,,,
61eb2349f353430585324417eee45c30,2026-03-22T16:00:00Z/2026-03-22T17:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-22T16:00:00Z,2026-03-22T17:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.198867,0.20075,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,33.27,40.25,18.89,24,2026-03-18T19:04:46Z,backend,prod,CC400,,,,,,,,,,,,,
a3b08a5a21b44f349c6780e8deffcf48,2026-03-22T21:00:00Z/2026-03-22T22:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-22T21:00:00Z,2026-03-22T22:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.197289,0.192608,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,22.4,33.01,26.29,55,2026-03-21T02:36:10Z,backend,prod,CC400,,,,,,,,,,,,,
53e0291fdf2b4f80b3e455a593b64ff8,2026-03-23T02:00:00Z/2026-03-23T03:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-23T02:00:00Z,2026-03-23T03:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.207692,0.192927,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,32.55,39.93,31.0,14,2026-03-21T04:57:55Z,backend,prod,CC400,,,,,,,,,,,,,
3bf66bc318ea493b940a0be86857469f,2026-03-23T07:00:00Z/2026-03-23T08:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-23T07:00:00Z,2026-03-23T08:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.201502,0.204527,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,27.67,30.05,31.04,43,2026-03-21T23:01:17Z,backend,prod,CC400,,,,,,,,,,,,,
ebbd5f0c542c4e12829294eb5190678e,2026-03-23T12:00:00Z/2026-03-23T13:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-23T12:00:00Z,2026-03-23T13:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.194733,0.197978,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,24.64,35.52,30.5,22,2026-03-21T12:31:56Z,backend,prod,CC400,,,,,,,,,,,,,
c1944b828d79404f8a5a5954e97577f6,2026-03-23T17:00:00Z/2026-03-23T18:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-23T17:00:00Z,2026-03-23T18:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.206827,0.207921,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,39.86,36.6,31.08,31,2026-03-21T17:09:36Z,backend,prod,CC400,,,,,,,,,,,,,
aac8b118f65042d383ea61a1e7987a8a,2026-03-23T22:00:00Z/2026-03-23T23:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-23T22:00:00Z,2026-03-23T23:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.206789,0.19864,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,26.02,38.89,30.37,40,2026-03-20T01:03:38Z,backend,prod,CC400,,,,,,,,,,,,,
10ee7ce1d4934622b0e6c2107634734c,2026-03-24T03:00:00Z/2026-03-24T04:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-24T03:00:00Z,2026-03-24T04:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.19548,0.200521,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,28.28,48.58,26.14,41,2026-03-21T10:22:13Z,backend,prod,CC400,,,,,,,,,,,,,
b890a5412dec443bb601aa70fcf61af9,2026-03-24T08:00:00Z/2026-03-24T09:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-24T08:00:00Z,2026-03-24T09:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.206954,0.193079,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,30.85,31.35,25.76,64,2026-03-20T21:52:05Z,backend,prod,CC400,,,,,,,,,,,,,
06d5b3f7d244481fbfb5aa88db6c1efd,2026-03-24T13:00:00Z/2026-03-24T14:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-24T13:00:00Z,2026-03-24T14:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.210869,0.197539,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,32.67,41.81,30.3,20,2026-03-20T20:57:31Z,backend,prod,CC400,,,,,,,,,,,,,
18e69e0015bb4ee781e552ca7211f7a1,2026-03-24T18:00:00Z/2026-03-24T19:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-24T18:00:00Z,2026-03-24T19:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.208978,0.203172,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,25.92,41.37,37.4,16,2026-03-23T04:16:00Z,backend,prod,CC400,,,,,,,,,,,,,
4c2ca0fd93b14e95a557296f2a1dd634,2026-03-24T23:00:00Z/2026-03-25T00:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-24T23:00:00Z,2026-03-25T00:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.199881,0.208238,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,35.17,28.65,39.78,40,2026-03-21T17:28:51Z,backend,prod,CC400,,,,,,,,,,,,,
7b72889de94c44cb9552639a79106d68,2026-03-25T04:00:00Z/2026-03-25T05:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-25T04:00:00Z,2026-03-25T05:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.202525,0.207266,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,39.71,49.64,35.55,65,2026-03-23T04:25:13Z,backend,prod,CC400,,,,,,,,,,,,,
b748a60a334b492aaac907db2736bc7e,2026-03-25T09:00:00Z/2026-03-25T10:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-25T09:00:00Z,2026-03-25T10:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.200585,0.194703,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,33.5,39.77,39.26,14,2026-03-21T14:11:47Z,backend,prod,CC400,,,,,,,,,,,,,
d172b37a8887439bbf2b80b6f7f3c800,2026-03-25T14:00:00Z/2026-03-25T15:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-25T14:00:00Z,2026-03-25T15:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.19534,0.196343,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,26.2,31.28,35.86,24,2026-03-21T11:06:07Z,backend,prod,CC400,,,,,,,,,,,,,
4223c08890ce49cba00f9e28fac927be,2026-03-25T19:00:00Z/2026-03-25T20:00:00Z,112233445566,2026-03-01T00:00:00Z,2026-04-01T00:00:00Z,AWS,334455667788,Usage,2026-03-25T19:00:00Z,2026-03-25T20:00:00Z,AmazonEC2,USEA-BoxUsage:m5.xlarge,RunInstances,us-east-1b,i-07d7786c703a94117,1.0,8.0,8.0,0.2016,0.2016,0.205841,0.209893,Hrs,0.2016,0.2016,Amazon Elastic Compute Cloud,m5.xlarge,4,16 GiB,Linux,us-east-1,AmazonEC2,40.09,35.76,26.39,38,2026-03-24T06:46:24Z,backend,prod,CC400,,,,,,,,,,,,,
